X.chrom,start,stop,enhancer,Cerebellum,PrefrontalCortex
chr1,175071253,175074124,chr1_175072688_hg38,17,66
chr1,175125696,175133871,chr1_175129783_hg38,20.3333333333333,44
chr1,175136075,175139162,chr1_175137618_hg38,7.33333333333333,14.6666666666667
chr1,175143741,175147559,chr1_175145650_hg38,19.6666666666667,32
chr1,175149998,175151998,chr1_175150998_hg38,12.6666666666667,35.6666666666667
chr1,175152717,175154717,chr1_175153717_hg38,26.6666666666667,11.6666666666667
chr1,17512551,17518426,chr1_17515488_hg38,76.6666666666667,32.6666666666667
chr1,175185659,175187659,chr1_175186659_hg38,26.3333333333333,12.6666666666667
chr1,175187852,175195931,chr1_175191891_hg38,101,144
chr1,175196477,175198477,chr1_175197477_hg38,7.66666666666667,12.3333333333333
chr1,175199321,175202647,chr1_175200984_hg38,13.6666666666667,47.6666666666667
chr1,175203650,175205650,chr1_175204650_hg38,12.6666666666667,16.3333333333333
chr1,175208157,175210421,chr1_175209289_hg38,9.33333333333333,10.3333333333333
chr1,17519275,17522906,chr1_17521090_hg38,60,17.6666666666667
chr1,175219955,175222679,chr1_175221317_hg38,14.3333333333333,21
chr1,175245395,175248577,chr1_175246986_hg38,73.3333333333333,2.33333333333333
chr1,175248595,175251300,chr1_175249947_hg38,17,6.66666666666667
chr1,175266148,175270117,chr1_175268132_hg38,15.3333333333333,35.3333333333333
chr1,17526244,17528425,chr1_17527334_hg38,24.6666666666667,28.3333333333333
chr1,175272555,175275189,chr1_175273872_hg38,11.6666666666667,11.3333333333333
chr1,175277481,175281293,chr1_175279387_hg38,75,9
chr1,175307717,175310475,chr1_175309096_hg38,15,9.66666666666667
chr1,175313315,175315378,chr1_175314346_hg38,123,24.6666666666667
chr1,17530408,17533301,chr1_17531854_hg38,377.666666666667,67.3333333333333
chr1,175316611,175321191,chr1_175318901_hg38,70.3333333333333,48.3333333333333
chr1,175340476,175345387,chr1_175342931_hg38,27.3333333333333,36.6666666666667
chr1,1752476,1754576,chr1_1753526_hg38,167,37.6666666666667
chr1,175355885,175358754,chr1_175357319_hg38,10,11
chr1,175373203,175375203,chr1_175374203_hg38,35.6666666666667,25.3333333333333
chr1,175392943,175397666,chr1_175395304_hg38,130.666666666667,50
chr1,175399718,175401718,chr1_175400718_hg38,41.3333333333333,52
chr1,17538047,17544036,chr1_17541041_hg38,1191.33333333333,222.333333333333
chr1,175433280,175435280,chr1_175434280_hg38,27.6666666666667,24.3333333333333
chr1,175451030,175453030,chr1_175452030_hg38,40.3333333333333,20.6666666666667
chr1,17544342,17548173,chr1_17546257_hg38,570.333333333333,80.6666666666667
chr1,175465759,175467759,chr1_175466759_hg38,56.3333333333333,16.3333333333333
chr1,175491980,175495526,chr1_175493753_hg38,520.666666666667,94.6666666666667
chr1,175499583,175501662,chr1_175500622_hg38,30.6666666666667,41.3333333333333
chr1,175502809,175506203,chr1_175504506_hg38,291.333333333333,58.3333333333333
chr1,175513673,175515691,chr1_175514682_hg38,37,27.3333333333333
chr1,17550197,17553355,chr1_17551776_hg38,538.666666666667,61.3333333333333
chr1,175520593,175522738,chr1_175521665_hg38,13,24.3333333333333
chr1,175524635,175526635,chr1_175525635_hg38,6.66666666666667,8.66666666666667
chr1,175535911,175537922,chr1_175536916_hg38,20.3333333333333,12.3333333333333
chr1,175540397,175542397,chr1_175541397_hg38,21.6666666666667,16.3333333333333
chr1,175563265,175565265,chr1_175564265_hg38,30.3333333333333,36
chr1,175572433,175575154,chr1_175573793_hg38,92.3333333333333,32
chr1,175590473,175592473,chr1_175591473_hg38,32,15.6666666666667
chr1,175597917,175600519,chr1_175599218_hg38,148,45.3333333333333
chr1,175619604,175622225,chr1_175620914_hg38,35.6666666666667,47
chr1,175633855,175636681,chr1_175635268_hg38,17.6666666666667,29.3333333333333
chr1,175671839,175675307,chr1_175673573_hg38,46,39
chr1,175679711,175681711,chr1_175680711_hg38,31.3333333333333,56
chr1,17558595,17577611,chr1_17568103_hg38,4793,657.333333333333
chr1,175682976,175684976,chr1_175683976_hg38,24.3333333333333,24.6666666666667
chr1,175687250,175689250,chr1_175688250_hg38,16.6666666666667,47.3333333333333
chr1,175718320,175720320,chr1_175719320_hg38,36.6666666666667,25.6666666666667
chr1,175730936,175732936,chr1_175731936_hg38,47,22
chr1,175742071,175744418,chr1_175743244_hg38,130,89
chr1,175749562,175751562,chr1_175750562_hg38,14,65.6666666666667
chr1,175758120,175760120,chr1_175759120_hg38,7.66666666666667,31.6666666666667
chr1,175762407,175764407,chr1_175763407_hg38,23.6666666666667,15.3333333333333
chr1,175803502,175805502,chr1_175804502_hg38,4.66666666666667,34
chr1,17578797,17583743,chr1_17581270_hg38,1108.66666666667,62
chr1,175839076,175841912,chr1_175840494_hg38,9.33333333333333,17
chr1,175855272,175859050,chr1_175857161_hg38,205.666666666667,118.333333333333
chr1,1756902,1760342,chr1_1758622_hg38,440,86.3333333333333
chr1,175861843,175867707,chr1_175864775_hg38,106.666666666667,339.333333333333
chr1,175869022,175873909,chr1_175871465_hg38,290.333333333333,142.333333333333
chr1,175876469,175879564,chr1_175878016_hg38,142.333333333333,108.333333333333
chr1,175880719,175882719,chr1_175881719_hg38,29.3333333333333,66.6666666666667
chr1,17585766,17590890,chr1_17588328_hg38,843.666666666667,93.6666666666667
chr1,175883490,175888957,chr1_175886223_hg38,237.666666666667,252.666666666667
chr1,17591701,17598539,chr1_17595120_hg38,1361.66666666667,69.3333333333333
chr1,175984592,175986592,chr1_175985592_hg38,6.66666666666667,7.33333333333333
chr1,17598745,17600745,chr1_17599745_hg38,401.666666666667,22.3333333333333
chr1,176033273,176035645,chr1_176034459_hg38,5.66666666666667,7.33333333333333
chr1,17601706,17606807,chr1_17604256_hg38,1353,87.6666666666667
chr1,17607412,17611233,chr1_17609322_hg38,911.333333333333,72
chr1,176148294,176151893,chr1_176150093_hg38,4.33333333333333,7.66666666666667
chr1,176160605,176162605,chr1_176161605_hg38,6.33333333333333,18.3333333333333
chr1,176182538,176184538,chr1_176183538_hg38,5.33333333333333,13
chr1,17616943,17621557,chr1_17619250_hg38,1055,125.333333333333
chr1,176205172,176208924,chr1_176207048_hg38,386.666666666667,184
chr1,176210107,176212736,chr1_176211421_hg38,8,10.3333333333333
chr1,17621568,17625814,chr1_17623691_hg38,1236,67.6666666666667
chr1,17628870,17631776,chr1_17630323_hg38,537.666666666667,57
chr1,17633928,17636360,chr1_17635144_hg38,803,55.3333333333333
chr1,176391006,176393006,chr1_176392006_hg38,6.33333333333333,3
chr1,17638890,17640890,chr1_17639890_hg38,325.333333333333,25.3333333333333
chr1,1762039,1766084,chr1_1764061_hg38,61.6666666666667,66.3333333333333
chr1,176443725,176445824,chr1_176444774_hg38,1.33333333333333,2.66666666666667
chr1,176470141,176472902,chr1_176471521_hg38,5.66666666666667,4
chr1,17644347,17650577,chr1_17647462_hg38,1984,140.666666666667
chr1,176493337,176495993,chr1_176494665_hg38,23.6666666666667,4.66666666666667
chr1,176503927,176506852,chr1_176505389_hg38,2.66666666666667,1.66666666666667
chr1,176514020,176518813,chr1_176516416_hg38,15,8.33333333333333
chr1,176521397,176523397,chr1_176522397_hg38,2.66666666666667,2.33333333333333
chr1,17650622,17654439,chr1_17652530_hg38,889.333333333333,85.3333333333333
chr1,176529531,176533507,chr1_176531519_hg38,143,14
chr1,176556150,176559200,chr1_176557675_hg38,19,14.6666666666667
chr1,176565295,176567540,chr1_176566417_hg38,8.33333333333333,22.3333333333333
chr1,17655305,17657977,chr1_17656641_hg38,682.333333333333,65.6666666666667
chr1,176569970,176572055,chr1_176571012_hg38,11.6666666666667,3.66666666666667
chr1,17661734,17663734,chr1_17662734_hg38,416.333333333333,23.3333333333333
chr1,176655264,176658120,chr1_176656692_hg38,8.33333333333333,19
chr1,176668888,176672480,chr1_176670684_hg38,3.66666666666667,8.66666666666667
chr1,176690836,176695266,chr1_176693051_hg38,121,60.3333333333333
chr1,17667720,17674812,chr1_17671266_hg38,2321.33333333333,146.666666666667
chr1,176715833,176718215,chr1_176717024_hg38,47,17.3333333333333
chr1,176743026,176745625,chr1_176744325_hg38,8.66666666666667,14
chr1,176754144,176756144,chr1_176755144_hg38,30.6666666666667,5
chr1,176766592,176769363,chr1_176767977_hg38,14.3333333333333,5
chr1,17676140,17678140,chr1_17677140_hg38,415.666666666667,21
chr1,176789639,176793041,chr1_176791340_hg38,112.333333333333,3.33333333333333
chr1,176794048,176796048,chr1_176795048_hg38,38.6666666666667,4.66666666666667
chr1,176798962,176804728,chr1_176801845_hg38,396.666666666667,64.3333333333333
chr1,176828483,176830585,chr1_176829534_hg38,55.3333333333333,4.33333333333333
chr1,17681863,17685218,chr1_17683540_hg38,752,56.3333333333333
chr1,176842741,176844741,chr1_176843741_hg38,8.33333333333333,15.6666666666667
chr1,176846198,176848198,chr1_176847198_hg38,7,8.66666666666667
chr1,176897227,176900396,chr1_176898811_hg38,26.6666666666667,90
chr1,176902521,176905522,chr1_176904021_hg38,49.3333333333333,93.6666666666667
chr1,17686855,17695898,chr1_17691376_hg38,2079.66666666667,118.666666666667
chr1,176931969,176934008,chr1_176932988_hg38,6,26.3333333333333
chr1,17700283,17702283,chr1_17701283_hg38,229,17.6666666666667
chr1,177022694,177024694,chr1_177023694_hg38,25.6666666666667,55.3333333333333
chr1,177068423,177070423,chr1_177069423_hg38,26.6666666666667,42.3333333333333
chr1,177077265,177079265,chr1_177078265_hg38,32,38.6666666666667
chr1,177105888,177108566,chr1_177107227_hg38,63,29.3333333333333
chr1,177118901,177123626,chr1_177121263_hg38,86.3333333333333,175.333333333333
chr1,177163021,177166048,chr1_177164534_hg38,321.666666666667,161.333333333333
chr1,177169624,177176449,chr1_177173036_hg38,175,336
chr1,177180542,177182692,chr1_177181617_hg38,67,104
chr1,177206646,177210454,chr1_177208550_hg38,21.3333333333333,126.666666666667
chr1,177210504,177212504,chr1_177211504_hg38,5.66666666666667,14.3333333333333
chr1,177218740,177221017,chr1_177219878_hg38,3.66666666666667,36.6666666666667
chr1,177229055,177231055,chr1_177230055_hg38,15,46
chr1,177237421,177239421,chr1_177238421_hg38,8,46
chr1,177245715,177248829,chr1_177247272_hg38,10.6666666666667,68.6666666666667
chr1,177255757,177258273,chr1_177257015_hg38,19.3333333333333,82.6666666666667
chr1,177273667,177276079,chr1_177274873_hg38,11.6666666666667,57.6666666666667
chr1,177280576,177282576,chr1_177281576_hg38,10.6666666666667,61.6666666666667
chr1,177300235,177303720,chr1_177301977_hg38,20,131
chr1,177304072,177312894,chr1_177308483_hg38,61.6666666666667,469.666666666667
chr1,177346026,177348026,chr1_177347026_hg38,6,10.3333333333333
chr1,177350844,177352905,chr1_177351874_hg38,9,30
chr1,177354148,177356148,chr1_177355148_hg38,6,47.6666666666667
chr1,177385190,177387190,chr1_177386190_hg38,7.66666666666667,7.33333333333333
chr1,177423852,177427300,chr1_177425576_hg38,12.6666666666667,79.6666666666667
chr1,177447267,177449980,chr1_177448623_hg38,7.33333333333333,47.3333333333333
chr1,17743898,17746304,chr1_17745101_hg38,141.666666666667,17.3333333333333
chr1,177505369,177507369,chr1_177506369_hg38,1.33333333333333,4
chr1,177565426,177568054,chr1_177566740_hg38,3.66666666666667,6.66666666666667
chr1,177570295,177574229,chr1_177572262_hg38,9,9
chr1,177584158,177586182,chr1_177585170_hg38,2.66666666666667,4.33333333333333
chr1,177644730,177648809,chr1_177646769_hg38,19.3333333333333,62.3333333333333
chr1,177649488,177652750,chr1_177651119_hg38,6.33333333333333,24.6666666666667
chr1,17765088,17767215,chr1_17766151_hg38,28.6666666666667,10.6666666666667
chr1,17767386,17770375,chr1_17768880_hg38,37.6666666666667,16.6666666666667
chr1,177700601,177703429,chr1_177702015_hg38,4.66666666666667,5
chr1,17773370,17778384,chr1_17775877_hg38,250.666666666667,18.3333333333333
chr1,177789408,177792201,chr1_177790804_hg38,6.33333333333333,5.33333333333333
chr1,177809921,177812628,chr1_177811274_hg38,7.33333333333333,7.66666666666667
chr1,177824039,177826342,chr1_177825190_hg38,14,74.6666666666667
chr1,177869556,177874407,chr1_177871981_hg38,10,20.3333333333333
chr1,177876435,177880447,chr1_177878441_hg38,5.66666666666667,11
chr1,177890199,177892394,chr1_177891296_hg38,5.33333333333333,4.66666666666667
chr1,177895942,177900589,chr1_177898265_hg38,14.3333333333333,19.6666666666667
chr1,177900693,177902818,chr1_177901755_hg38,9,29.3333333333333
chr1,177925801,177927801,chr1_177926801_hg38,3.33333333333333,26.3333333333333
chr1,177939214,177941214,chr1_177940214_hg38,7.33333333333333,46.6666666666667
chr1,177943060,177946829,chr1_177944944_hg38,29,127.666666666667
chr1,177951087,177955285,chr1_177953186_hg38,15,118.666666666667
chr1,17794648,17796898,chr1_17795773_hg38,19.3333333333333,8.33333333333333
chr1,177957292,177959292,chr1_177958292_hg38,6.66666666666667,44
chr1,177959497,177962766,chr1_177961131_hg38,16,104.333333333333
chr1,1774749,1784547,chr1_1779648_hg38,713,360.666666666667
chr1,177963440,177971202,chr1_177967321_hg38,22.3333333333333,59.6666666666667
chr1,177983073,177985126,chr1_177984099_hg38,8,33.6666666666667
chr1,177997039,178000517,chr1_177998778_hg38,10.6666666666667,25
chr1,178020588,178023848,chr1_178022218_hg38,8.66666666666667,31.6666666666667
chr1,178025263,178027263,chr1_178026263_hg38,4.66666666666667,51.6666666666667
chr1,178030770,178039105,chr1_178034937_hg38,52.6666666666667,191.333333333333
chr1,178049692,178054702,chr1_178052197_hg38,10.6666666666667,65.6666666666667
chr1,178055242,178062353,chr1_178058797_hg38,27.3333333333333,239.333333333333
chr1,178085740,178087758,chr1_178086749_hg38,3.66666666666667,47.3333333333333
chr1,178092289,178096844,chr1_178094566_hg38,271.333333333333,238
chr1,178097347,178099347,chr1_178098347_hg38,2.33333333333333,22.3333333333333
chr1,178100760,178102760,chr1_178101760_hg38,3.33333333333333,11.6666666666667
chr1,178125195,178128478,chr1_178126836_hg38,4,20.6666666666667
chr1,178132762,178135504,chr1_178134133_hg38,7.66666666666667,28
chr1,178136204,178138578,chr1_178137391_hg38,7.33333333333333,28.3333333333333
chr1,178173662,178175662,chr1_178174662_hg38,3,8.66666666666667
chr1,178187311,178189369,chr1_178188340_hg38,3,10.6666666666667
chr1,178191999,178193999,chr1_178192999_hg38,4,9
chr1,17818293,17820477,chr1_17819385_hg38,130.333333333333,5.33333333333333
chr1,178266752,178269550,chr1_178268151_hg38,9,16.6666666666667
chr1,17828276,17831280,chr1_17829778_hg38,125.333333333333,10.3333333333333
chr1,178300608,178302619,chr1_178301613_hg38,4,4.66666666666667
chr1,178303506,178305506,chr1_178304506_hg38,3.66666666666667,8
chr1,178338563,178347244,chr1_178342903_hg38,14.3333333333333,65.3333333333333
chr1,178370649,178372967,chr1_178371808_hg38,17.3333333333333,71.6666666666667
chr1,178387695,178389695,chr1_178388695_hg38,3.66666666666667,36.3333333333333
chr1,178411143,178413143,chr1_178412143_hg38,4.33333333333333,9.33333333333333
chr1,17838452,17845126,chr1_17841789_hg38,661,20.3333333333333
chr1,178469667,178471667,chr1_178470667_hg38,9.33333333333333,14
chr1,178485545,178488127,chr1_178486836_hg38,72.6666666666667,61.6666666666667
chr1,178505725,178507725,chr1_178506725_hg38,29.6666666666667,15.3333333333333
chr1,178513066,178515066,chr1_178514066_hg38,14,23.6666666666667
chr1,17851195,17853686,chr1_17852440_hg38,97.3333333333333,8.33333333333333
chr1,178527650,178535410,chr1_178531530_hg38,546.333333333333,111.666666666667
chr1,178535534,178544397,chr1_178539965_hg38,1235.66666666667,272.666666666667
chr1,178574705,178582804,chr1_178578754_hg38,41,44
chr1,178598555,178600555,chr1_178599555_hg38,6.66666666666667,5.66666666666667
chr1,178604547,178609908,chr1_178607227_hg38,16.3333333333333,39
chr1,178612670,178614765,chr1_178613717_hg38,5.33333333333333,11.3333333333333
chr1,178619653,178622606,chr1_178621129_hg38,10.6666666666667,6.33333333333333
chr1,178628559,178631886,chr1_178630222_hg38,4.33333333333333,10
chr1,178631992,178633992,chr1_178632992_hg38,7.66666666666667,6.66666666666667
chr1,178641114,178645059,chr1_178643086_hg38,14.6666666666667,49.3333333333333
chr1,178645999,178647999,chr1_178646999_hg38,3.33333333333333,28.6666666666667
chr1,178650199,178654617,chr1_178652408_hg38,17.3333333333333,57.6666666666667
chr1,178655240,178657240,chr1_178656240_hg38,4,5
chr1,178659072,178661072,chr1_178660072_hg38,6,11.3333333333333
chr1,17865311,17867547,chr1_17866429_hg38,15.6666666666667,4
chr1,178663153,178665708,chr1_178664430_hg38,7,7.33333333333333
chr1,178723600,178729062,chr1_178726331_hg38,404.333333333333,130
chr1,17871912,17876915,chr1_17874413_hg38,112,16.3333333333333
chr1,178744126,178746126,chr1_178745126_hg38,3.33333333333333,6.66666666666667
chr1,178748967,178750967,chr1_178749967_hg38,9.66666666666667,16.6666666666667
chr1,17878147,17880147,chr1_17879147_hg38,21.3333333333333,5.33333333333333
chr1,1786927,1790016,chr1_1788471_hg38,275.333333333333,118.333333333333
chr1,178866595,178873484,chr1_178870039_hg38,11.3333333333333,54
chr1,17886653,17889084,chr1_17887868_hg38,159,10.3333333333333
chr1,17889613,17893778,chr1_17891695_hg38,131.333333333333,22
chr1,178915738,178920199,chr1_178917968_hg38,6.66666666666667,13.3333333333333
chr1,178929358,178935816,chr1_178932587_hg38,29.6666666666667,53.3333333333333
chr1,178937554,178940636,chr1_178939095_hg38,72.6666666666667,85.3333333333333
chr1,178941437,178944263,chr1_178942850_hg38,13.6666666666667,23
chr1,178945088,178949177,chr1_178947132_hg38,18,20.3333333333333
chr1,178949942,178952425,chr1_178951183_hg38,11,22.3333333333333
chr1,178952532,178954781,chr1_178953656_hg38,66.3333333333333,43
chr1,178961377,178964415,chr1_178962896_hg38,143.333333333333,17
chr1,179001569,179004629,chr1_179003099_hg38,57.6666666666667,43.6666666666667
chr1,179015480,179018605,chr1_179017042_hg38,29.3333333333333,65
chr1,179021210,179027871,chr1_179024540_hg38,371.666666666667,254
chr1,179028317,179030317,chr1_179029317_hg38,17.6666666666667,20.6666666666667
chr1,179033277,179035356,chr1_179034316_hg38,14,15
chr1,17903071,17905239,chr1_17904155_hg38,8.33333333333333,5.33333333333333
chr1,179076235,179078235,chr1_179077235_hg38,12.6666666666667,9.66666666666667
chr1,179080322,179083906,chr1_179082114_hg38,261.333333333333,147
chr1,179086203,179093247,chr1_179089725_hg38,314,169
chr1,179094649,179096649,chr1_179095649_hg38,23,30
chr1,179107163,179109163,chr1_179108163_hg38,50.6666666666667,26
chr1,179125611,179127637,chr1_179126624_hg38,17,23.3333333333333
chr1,179128526,179131208,chr1_179129867_hg38,22.3333333333333,38.6666666666667
